"Seq", "Problem", "dmd_num", "ttbnd_num", "wkd_scen", "ash_num", "dmd_file", "basemix_file", "ttbnd_file", "wkd_file", "min_file", "us1", "us2", "usb", "budget", "ptfrac", "solver", "timelimit", "mipgap", "sol_status", "problem", "MIP_obj", "tot_cap", "phase1_sol_status", "us1_cost", "us2_cost", "phase2_obj", "timestamp", "phase2_sol_status"
"1709", "mwts04_d02_t48_a01_ptub_loose", "2", "48", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_48.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t48_a01_ptub_loose", "14685", "13416", "optimal", "378", "891", "585", "2012-07-08 17:46:07.861287", "optimal"
"1710", "mwts04_d02_t48_a02_ptub_loose", "2", "48", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_48.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t48_a02_ptub_loose", "14630", "13400", "optimal", "501", "729", "583", "2012-07-08 18:14:38.655547", "optimal"
"1711", "mwts04_d02_t56_a01_ptub_tight", "2", "56", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a01_ptub_tight", "14584", "13360", "optimal", "489", "735", "668", "2012-07-08 18:21:17.895418", "optimal"
"1712", "mwts04_d02_t56_a02_ptub_tight", "2", "56", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a02_ptub_tight", "14558.5", "13300", "optimal", "571.5", "687", "665", "2012-07-08 18:35:00.403657", "optimal"
"1713", "mwts04_d02_t56_a01_ptub_moderate", "2", "56", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a01_ptub_moderate", "14398", "13180", "optimal", "657", "561.000000000024", "659", "2012-07-08 18:42:56.700450", "optimal"
"1714", "mwts04_d02_t56_a02_ptub_moderate", "2", "56", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a02_ptub_moderate", "14258.5", "13240", "optimal", "517.5", "500.999999999442", "662", "2012-07-08 19:01:23.248918", "optimal"
"1715", "mwts04_d02_t56_a01_ptub_loose", "2", "56", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a01_ptub_loose", "14416", "13360", "optimal", "507", "549", "668", "2012-07-08 19:09:23.267185", "optimal"
"1716", "mwts04_d02_t56_a02_ptub_loose", "2", "56", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_56.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t56_a02_ptub_loose", "14250", "13200", "optimal", "552", "498", "660", "2012-07-08 19:23:15.174339", "optimal"
"1717", "mwts04_d02_t57_a01_ptub_tight", "2", "57", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_57.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t57_a01_ptub_tight", "14427.9999997", "13120", "optimal", "537.000000146972", "770.999999512667", "768", "2012-07-08 19:34:35.332714", "optimal"
"1718", "mwts04_d02_t57_a02_ptub_tight", "2", "57", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_57.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t57_a02_ptub_tight", "14285.4999995", "13119.9999999456", "optimal", "517.499999995803", "647.99999990645", "752", "2012-07-08 19:56:01.866169", "optimal"
"1719", "mwts04_d02_t57_a01_ptub_moderate", "2", "57", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_57.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t57_a01_ptub_moderate", "14035.4999999", "12960", "optimal", "523.5000000399", "551.999999840181", "758", "2012-07-08 20:10:35.373170", "optimal"
"1720", "mwts04_d02_t57_a02_ptub_moderate", "2", "57", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_57.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t57_a02_ptub_moderate", "14021.9999999", "12960", "optimal", "501.00000001134", "560.999999875608", "770", "2012-07-08 20:37:01.125797", "optimal"
"1723", "mwts04_d02_t58_a01_ptub_tight", "2", "58", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_58.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t58_a01_ptub_tight", "14643.5", "13352", "optimal", "511.5", "780", "639", "2012-07-08 21:33:22.738824", "optimal"
"1725", "mwts04_d02_t58_a01_ptub_moderate", "2", "58", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_58.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t58_a01_ptub_moderate", "14361", "13008", "optimal", "615", "738", "614", "2012-07-08 22:06:35.287348", "optimal"
"1727", "mwts04_d02_t58_a01_ptub_loose", "2", "58", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_58.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t58_a01_ptub_loose", "14559.4999999", "13328", "optimal", "529.500000027375", "701.999999836815", "630", "2012-07-08 22:46:41.362940", "optimal"
"1729", "mwts04_d02_t67_a01_ptub_tight", "2", "67", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a01_ptub_tight", "14221", "13120", "optimal", "489", "612", "762", "2012-07-08 23:14:51.469405", "optimal"
"1730", "mwts04_d02_t67_a02_ptub_tight", "2", "67", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a02_ptub_tight", "14095.5", "13080", "optimal", "520.500000004665", "494.99999996115", "750", "2012-07-08 23:42:54.777147", "optimal"
"1731", "mwts04_d02_t67_a01_ptub_moderate", "2", "67", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a01_ptub_moderate", "13835", "12980", "optimal", "489", "366", "749", "2012-07-08 23:57:19.933453", "optimal"
"1732", "mwts04_d02_t67_a02_ptub_moderate", "2", "67", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a02_ptub_moderate", "13889", "13100", "optimal", "432", "357", "755", "2012-07-09 00:20:27.354635", "optimal"
"1733", "mwts04_d02_t67_a01_ptub_loose", "2", "67", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a01_ptub_loose", "14069", "13220", "optimal", "417", "431.999999968839", "763", "2012-07-09 00:36:07.640574", "optimal"
"1734", "mwts04_d02_t67_a02_ptub_loose", "2", "67", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_67.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t67_a02_ptub_loose", "14338.4999996", "13140.0000002104", "optimal", "529.49999976113", "668.999999804617", "763", "2012-07-09 01:06:57.364599", "optimal"
"1735", "mwts04_d02_t68_a01_ptub_tight", "2", "68", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t68_a01_ptub_tight", "14360", "13400", "optimal", "411", "549", "631", "2012-07-09 01:12:43.085297", "optimal"
"1736", "mwts04_d02_t68_a02_ptub_tight", "2", "68", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t68_a02_ptub_tight", "14547.9999999", "13552", "optimal", "471.00000002127", "524.999999840364", "649", "2012-07-09 01:27:02.579602", "optimal"
"1737", "mwts04_d02_t68_a01_ptub_moderate", "2", "68", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t68_a01_ptub_moderate", "14123.5", "13288", "optimal", "391.5", "444", "628", "2012-07-09 01:36:08.495705", "optimal"
"1738", "mwts04_d02_t68_a02_ptub_moderate", "2", "68", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t68_a02_ptub_moderate", "14233", "13156", "optimal", "489.000000000045", "587.999999980998", "624", "2012-07-09 01:47:56.627893", "optimal"
"1739", "mwts04_d02_t68_a01_ptub_loose", "2", "68", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:unknown", "mwts04_d02_t68_a01_ptub_loose", "14117", "13256", "optimal", "426", "435", "0", "2012-07-09 01:59:49.326591", "unknown"
"1740", "mwts04_d02_t68_a02_ptub_loose", "2", "68", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_68.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:unknown", "mwts04_d02_t68_a02_ptub_loose", "14110.5", "13248", "optimal", "412.500000000003", "450", "0", "2012-07-09 02:20:07.227998", "unknown"
"1741", "mwts04_d02_t78_a01_ptub_tight", "2", "78", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_78.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t78_a01_ptub_tight", "14326", "13360", "optimal", "456", "510", "770", "2012-07-09 02:33:07.488721", "optimal"
"1742", "mwts04_d02_t78_a02_ptub_tight", "2", "78", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_78.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t78_a02_ptub_tight", "14431", "13048", "optimal", "630", "753", "757", "2012-07-09 02:43:50.560223", "optimal"
"1743", "mwts04_d02_t78_a01_ptub_moderate", "2", "78", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_78.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t78_a01_ptub_moderate", "14030.5", "13048", "optimal", "550.5", "432", "757", "2012-07-09 02:56:37.853431", "optimal"
"1744", "mwts04_d02_t78_a02_ptub_moderate", "2", "78", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_78.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t78_a02_ptub_moderate", "13917", "13056", "optimal", "495", "365.999999999706", "764", "2012-07-09 03:24:42.128102", "optimal"
"1745", "mwts04_d02_t78_a01_ptub_loose", "2", "78", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_78.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t78_a01_ptub_loose", "13960.5", "13032", "optimal", "523.500000005265", "404.999999974455", "743", "2012-07-09 03:41:56.900045", "optimal"
"1747", "mwts04_d02_t123_a01_ptub_tight", "2", "123", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a01_ptub_tight", "13365", "12744", "optimal", "510", "111", "1198", "2012-07-09 04:24:39.871226", "optimal"
"1748", "mwts04_d02_t123_a02_ptub_tight", "2", "123", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a02_ptub_tight", "13289", "12662", "optimal", "516", "111", "1275", "2012-07-09 05:07:39.478621", "optimal"
"1749", "mwts04_d02_t123_a01_ptub_moderate", "2", "123", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a01_ptub_moderate", "13422.5", "12872.0000000565", "optimal", "502.499999995303", "47.999999952354", "1195", "2012-07-09 05:32:52.936366", "optimal"
"1750", "mwts04_d02_t123_a02_ptub_moderate", "2", "123", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a02_ptub_moderate", "13212", "12654", "optimal", "546", "12", "1233", "2012-07-09 06:14:06.819434", "optimal"
"1751", "mwts04_d02_t123_a01_ptub_loose", "2", "123", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a01_ptub_loose", "13442.5", "12892", "optimal", "481.5", "69", "1183", "2012-07-09 06:35:54.414877", "optimal"
"1752", "mwts04_d02_t123_a02_ptub_loose", "2", "123", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_123.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t123_a02_ptub_loose", "13320.5", "12818", "optimal", "490.5", "12", "1292", "2012-07-09 07:14:52.201138", "optimal"
"1753", "mwts04_d02_t124_a01_ptub_tight", "2", "124", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a01_ptub_tight", "14094", "13248", "optimal", "450", "396", "744", "2012-07-09 07:26:55.859335", "optimal"
"1754", "mwts04_d02_t124_a02_ptub_tight", "2", "124", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a02_ptub_tight", "14209", "13120", "optimal", "513", "575.999999984184", "754", "2012-07-09 07:46:53.086781", "optimal"
"1755", "mwts04_d02_t124_a01_ptub_moderate", "2", "124", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a01_ptub_moderate", "13843.4999999", "12959.9999999727", "optimal", "508.499999979383", "375.000000031546", "744", "2012-07-09 07:58:18.728267", "optimal"
"1756", "mwts04_d02_t124_a02_ptub_moderate", "2", "124", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a02_ptub_moderate", "14048.4999998", "13120.0000001449", "optimal", "529.499999885379", "398.999999939239", "748", "2012-07-09 08:11:41.287974", "optimal"
"1757", "mwts04_d02_t124_a01_ptub_loose", "2", "124", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a01_ptub_loose", "13838.5", "13024", "optimal", "490.500000000001", "324.000000000001", "742", "2012-07-09 08:24:35.840073", "optimal"
"1758", "mwts04_d02_t124_a02_ptub_loose", "2", "124", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_124.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t124_a02_ptub_loose", "13842", "13008", "optimal", "504", "330", "729", "2012-07-09 08:54:11.994986", "optimal"
"1759", "mwts04_d02_t125_a01_ptub_tight", "2", "125", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_125.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t125_a01_ptub_tight", "14314.4999998", "13200", "optimal", "493.500000042645", "620.999999737146", "777", "2012-07-09 09:03:54.220313", "optimal"
"1760", "mwts04_d02_t125_a02_ptub_tight", "2", "125", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_125.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "0.4", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t125_a02_ptub_tight", "14408.5", "13360", "optimal", "535.5", "512.99999999982", "787", "2012-07-09 09:09:40.986090", "optimal"
